#Number of Samples: 5
#Total Number of Reads: 1275830
#S1	flua.kraken2_kreport.txt
#S2	sample2.kraken2_kreport.txt
#S3	measle.kraken2_kreport.txt
#S4	flub.kraken2_kreport.txt
#S5	sample1.kraken2_kreport.txt
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	lvl_type	taxid	name
0.0014	18	18	0	0	0	0	18	18	0	0	0	0	S	2716225	                  Hydrogenophaga crocea
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	1763535	                  Hydrogenophaga crassostreae
0.0099	126	86	0	0	0	0	126	86	0	0	0	0	G	283	                Comamonas
0.0014	18	0	0	0	0	0	18	0	0	0	0	0	S	32013	                  Comamonas terrigena
0.0014	18	18	0	0	0	0	18	18	0	0	0	0	S1	1219032	                    Comamonas terrigena NBRC 13299
0.0010	13	13	0	0	0	0	13	13	0	0	0	0	S	285	                  Comamonas testosteroni
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	363952	                  Comamonas thiooxydans
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2638500	                  unclassified Comamonas
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3231487	                    Comamonas sp. GB3 AK4-5
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2743470	                  Comamonas antarctica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1562974	                  Comamonas piscis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	225991	                  Comamonas aquatica
0.0058	74	16	1	0	0	0	73	16	0	0	0	0	G	12916	                Acidovorax
0.0016	20	20	0	0	0	0	20	20	0	0	0	0	S	553814	                  Acidovorax carolinensis
0.0016	20	1	1	0	0	0	19	1	0	0	0	0	G1	2684926	                  unclassified Acidovorax
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	3136632	                    Acidovorax sp. SDU_ACID1
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	1842533	                    Acidovorax sp. RAC01
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2478662	                    Acidovorax sp. 1608163
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3056107	                    Acidovorax sp. A79
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2714923	                    Acidovorax sp. HDW3
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	S	3095606	                    Acidovorax sp. DW039
0.0012	15	15	0	0	0	0	15	15	0	0	0	0	S	80878	                  Acidovorax temperans
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	758826	                  Acidovorax radicis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	47920	                  Acidovorax delafieldii
0.0045	58	10	0	0	0	0	58	10	0	0	0	0	G	52972	                Polaromonas
0.0032	41	41	0	0	0	0	41	41	0	0	0	0	S	335476	                  Polaromonas hydrogenivorans
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	S	216465	                  Polaromonas naphthalenivorans
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S1	365044	                    Polaromonas naphthalenivorans CJ2
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2638319	                  unclassified Polaromonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	296591	                    Polaromonas sp. JS666
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	37448	                  Polaromonas vacuolata
0.0029	37	1	0	0	0	0	37	1	0	0	0	0	G	28065	                Rhodoferax
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	81479	                  Rhodoferax antarcticus
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G1	2627954	                  unclassified Rhodoferax
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	2752316	                    Rhodoferax sp. AJA081-3
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3141537	                    Rhodoferax sp. GW822-FHT02A01
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2741720	                    Rhodoferax sp. BAB1
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	2798804	                  Rhodoferax lithotrophicus
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1842727	                  Rhodoferax koreense
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	192843	                  Rhodoferax ferrireducens
0.0016	21	0	0	0	0	0	21	0	0	0	0	0	G	3051138	                Paenacidovorax
0.0016	21	21	0	0	0	0	21	21	0	0	0	0	S	1926868	                  Paenacidovorax monticola
0.0016	20	0	0	0	0	0	20	0	0	0	0	0	G	219181	                Ottowia
0.0014	18	18	0	0	0	0	18	18	0	0	0	0	S	2816950	                  Ottowia testudinis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2645081	                  unclassified Ottowia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3081231	                    Ottowia sp. SB7-C50
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2109914	                  Ottowia oryzae
0.0015	19	0	0	0	0	0	19	0	0	0	0	0	G	174951	                Ramlibacter
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	94132	                  Ramlibacter tataouinensis
0.0012	15	0	0	0	0	0	15	0	0	0	0	0	G	201096	                Alicycliphilus
0.0012	15	15	0	0	0	0	15	15	0	0	0	0	S	179636	                  Alicycliphilus denitrificans
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	G	28219	                Brachymonas
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	G1	2621329	                  unclassified Brachymonas
0.0008	10	10	0	0	0	0	10	10	0	0	0	0	S	3130163	                    Brachymonas sp. G13
0.0006	8	0	0	0	0	0	8	0	0	0	0	0	G	665874	                Limnohabitans
0.0006	8	0	0	0	0	0	8	0	0	0	0	0	G1	2626134	                  unclassified Limnohabitans
0.0006	8	8	0	0	0	0	8	8	0	0	0	0	S	1678128	                    Limnohabitans sp. 63ED37-2
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	1436289	                Candidatus Symbiobacter
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	S	1436290	                  Candidatus Symbiobacter mobilis
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S1	946483	                    Candidatus Symbiobacter mobilis CR
0.0003	4	2	0	0	0	0	4	2	0	0	0	0	G	3051137	                Paracidovorax
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	80867	                  Paracidovorax avenae
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	364316	                Verminephrobacter
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	S	364317	                  Verminephrobacter eiseniae
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S1	391735	                    Verminephrobacter eiseniae EF01-2
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2490452	                Serpentinimonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1458425	                  Serpentinimonas raichei
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	352450	                Simplicispira
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2109915	                  Simplicispira suum
0.3727	4755	49	0	0	0	0	4755	49	0	0	0	0	F	119060	              Burkholderiaceae
0.3141	4007	3985	0	0	0	0	4007	3985	0	0	0	0	G	32008	                Burkholderia
0.0009	12	4	0	0	0	0	12	4	0	0	0	0	G1	87882	                  Burkholderia cepacia complex
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	60550	                    Burkholderia pyrrocinia
0.0002	3	1	0	0	0	0	3	1	0	0	0	0	S	101571	                    Burkholderia ubonensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S1	265293	                      Burkholderia ubonensis subsp. mesacidophila
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	G1	2613784	                  unclassified Burkholderia
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	28095	                  Burkholderia gladioli
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	111527	                  pseudomallei group
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	57975	                    Burkholderia thailandensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	41899	                  Burkholderia plantarii
0.0397	507	152	0	0	0	0	507	152	0	0	0	0	G	106589	                Cupriavidus
0.0247	315	315	0	0	0	0	315	315	0	0	0	0	S	68895	                  Cupriavidus basilensis
0.0010	13	13	0	0	0	0	13	13	0	0	0	0	S	119219	                  Cupriavidus metallidurans
0.0010	13	13	0	0	0	0	13	13	0	0	0	0	S	96344	                  Cupriavidus oxalaticus
0.0006	8	0	0	0	0	0	8	0	0	0	0	0	G1	2640874	                  unclassified Cupriavidus
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	2897324	                    Cupriavidus sp. Agwp_2
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3079014	                    Cupriavidus sp. BIC8F
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1796606	                  Cupriavidus nantongensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2608999	                  Cupriavidus cauae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	164546	                  Cupriavidus taiwanensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	151783	                  Cupriavidus campinensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	106590	                  Cupriavidus necator
0.0138	176	3	0	0	0	0	176	3	0	0	0	0	G	48736	                Ralstonia
0.0107	137	137	0	0	0	0	137	137	0	0	0	0	S	190721	                  Ralstonia insidiosa
0.0027	35	34	0	0	0	0	35	34	0	0	0	0	G1	3116862	                  Ralstonia solanacearum species complex
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	305	                    Ralstonia solanacearum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	105219	                  Ralstonia mannitolilytica
0.0006	8	2	0	0	0	0	8	2	0	0	0	0	G	1822464	                Paraburkholderia
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	S	948107	                  Paraburkholderia sprentiae
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S1	754502	                    Paraburkholderia sprentiae WSM5005
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2571748	                  Paraburkholderia acidisoli
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	134536	                  Paraburkholderia caledonica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	984307	                  Paraburkholderia kururiensis
0.0003	4	1	0	0	0	0	4	1	0	0	0	0	G	1827195	                Caballeronia
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	758793	                  Caballeronia insecticola
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1353886	                  Caballeronia cordobensis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2718863	                Pararobbsia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	621374	                  Pararobbsia alpina
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2571159	                Mycetohabitans
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	412963	                  Mycetohabitans rhizoxinica
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	131079	                Limnobacter
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2630203	                  unclassified Limnobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2003368	                    Limnobacter sp.
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	93217	                Pandoraea
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	445709	                  Pandoraea thiooxydans
0.3206	4090	92	0	0	0	0	4090	92	0	0	0	0	F	2975441	              Sphaerotilaceae
0.1234	1574	0	0	0	0	0	1574	0	0	0	0	0	G	36862	                Ideonella
0.1234	1574	1574	0	0	0	0	1574	1574	0	0	0	0	S	36863	                  Ideonella dechloratans
0.0943	1203	1196	0	0	0	0	1203	1196	0	0	0	0	G	316612	                Methylibium
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	S	105560	                  Methylibium petroleiphilum
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S1	420662	                    Methylibium petroleiphilum PM1
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2633235	                  unclassified Methylibium
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2082386	                    Methylibium sp. Pch-M
0.0794	1013	118	0	0	0	0	1013	118	0	0	0	0	G	93681	                Roseateles
0.0499	637	96	0	0	0	0	637	96	0	0	0	0	G1	2626991	                  unclassified Roseateles
0.0277	354	354	0	0	0	0	354	354	0	0	0	0	S	1658665	                    Mitsuaria sp. 7
0.0083	106	106	0	0	0	0	106	106	0	0	0	0	S	3400226	                    Roseateles sp. So40a
0.0032	41	41	0	0	0	0	41	41	0	0	0	0	S	1768242	                    Paucibacter sp. KCTC 42545
0.0011	14	14	0	0	0	0	14	14	0	0	0	0	S	3350177	                    Roseateles sp. UC29_93
0.0011	14	14	0	0	0	0	14	14	0	0	0	0	S	2714952	                    Roseateles sp. DAIF2
0.0009	12	12	0	0	0	0	12	12	0	0	0	0	S	2995138	                    Roseateles sp. SL47
0.0140	179	179	0	0	0	0	179	179	0	0	0	0	S	2978473	                  Roseateles amylovorans
0.0039	50	50	0	0	0	0	50	50	0	0	0	0	S	3019553	                  Paucibacter sediminis
0.0015	19	19	0	0	0	0	19	19	0	0	0	0	S	76731	                  Roseateles depolymerans
0.0008	10	10	0	0	0	0	10	10	0	0	0	0	S	2070761	                  Kinneretia aquatilis
0.0072	92	0	0	0	0	0	92	0	0	0	0	0	G	1114981	                Piscinibacter
0.0053	68	68	0	0	0	0	68	68	0	0	0	0	S	946333	                  Piscinibacter gummiphilus
0.0019	24	0	0	0	0	0	24	0	0	0	0	0	G1	2627988	                  unclassified Piscinibacter
0.0019	24	24	0	0	0	0	24	24	0	0	0	0	S	3037797	                    Piscinibacter sp. XHJ-5
0.0044	56	15	0	0	0	0	56	15	0	0	0	0	G	196013	                Caldimonas
0.0025	32	32	0	0	0	0	32	32	0	0	0	0	S	376175	                  Caldimonas aquatica
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	215580	                  Caldimonas thermodepolymerans
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	413882	                  Caldimonas brevitalea
0.0019	24	0	0	0	0	0	24	0	0	0	0	0	G	34102	                Sphaerotilus
0.0017	22	22	0	0	0	0	22	22	0	0	0	0	S	2914710	                  Sphaerotilus microaerophilus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	639200	                  Sphaerotilus sulfidivorans
0.0012	15	0	0	0	0	0	15	0	0	0	0	0	G	391952	                Aquincola
0.0012	15	15	0	0	0	0	15	15	0	0	0	0	S	391953	                  Aquincola tertiaricarbonis
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	G	28067	                Rubrivivax
0.0009	12	6	0	0	0	0	12	6	0	0	0	0	S	28068	                  Rubrivivax gelatinosus
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S1	983917	                    Rubrivivax gelatinosus IL144
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	644355	                Inhella
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	392593	                  Inhella inkyongensis
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	88	                Leptothrix
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	S	34029	                  Leptothrix cholodnii
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S1	395495	                    Leptothrix cholodnii SP-6
0.1465	1869	0	0	0	0	0	1869	0	0	0	0	0	F	75682	              Oxalobacteraceae
0.1033	1318	809	0	0	0	0	1318	809	0	0	0	0	F1	2895353	                Telluria group
0.0280	357	0	0	0	0	0	357	0	0	0	0	0	G	75654	                  Duganella
0.0280	357	0	0	0	0	0	357	0	0	0	0	0	G1	2636909	                    unclassified Duganella
0.0280	357	357	0	0	0	0	357	357	0	0	0	0	S	2943848	                      Duganella sp. BuS-21
0.0061	78	0	0	0	0	0	78	0	0	0	0	0	G	1522432	                  Pseudoduganella
0.0054	69	0	0	0	0	0	69	0	0	0	0	0	G1	2637179	                    unclassified Pseudoduganella
0.0054	69	69	0	0	0	0	69	69	0	0	0	0	S	3350174	                      Pseudoduganella sp. UC29_71
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	871742	                    Pseudoduganella flava
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2660641	                    Pseudoduganella aquatica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	864828	                    Pseudoduganella umbonata
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	321985	                    Pseudoduganella lutea
0.0030	38	27	0	0	0	0	38	27	0	0	0	0	G	149698	                  Massilia
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2765360	                    Massilia antarctica
0.0002	3	1	0	0	0	0	3	1	0	0	0	0	G1	2609279	                    unclassified Massilia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2970464	                      Massilia sp. H6
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2861282	                      Massilia sp. NP310
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2045208	                    Massilia violaceinigra
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	457921	                    Massilia varians
0.0026	33	0	0	0	0	0	33	0	0	0	0	0	G	34069	                  Telluria
0.0020	26	26	0	0	0	0	26	26	0	0	0	0	S	3068633	                    Telluria beijingensis
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	34071	                    Telluria mixta
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	212744	                  Rugamonas
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G1	2620350	                    unclassified Rugamonas
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	3039386	                      Rugamonas sp. DEMB1
0.0361	461	8	0	0	0	0	461	8	0	0	0	0	G	963	                Herbaspirillum
0.0344	439	0	0	0	0	0	439	0	0	0	0	0	S	341045	                  Herbaspirillum hiltneri
0.0344	439	439	0	0	0	0	439	439	0	0	0	0	S1	1262470	                    Herbaspirillum hiltneri N3
0.0006	8	8	0	0	0	0	8	8	0	0	0	0	S	92645	                  Herbaspirillum frisingense
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2624150	                  unclassified Herbaspirillum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3095609	                    Herbaspirillum sp. DW155
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2025949	                    Herbaspirillum sp. meg3
0.0002	2	1	0	0	0	0	2	1	0	0	0	0	S	80842	                  Herbaspirillum rubrisubalbicans
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1235827	                    Herbaspirillum rubrisubalbicans Os34
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	964	                  Herbaspirillum seropedicae
0.0047	60	0	0	0	0	0	60	0	0	0	0	0	G	1344552	                Noviherbaspirillum
0.0047	60	0	0	0	0	0	60	0	0	0	0	0	G1	2617509	                  unclassified Noviherbaspirillum
0.0046	59	59	0	0	0	0	59	59	0	0	0	0	S	2601898	                    Noviherbaspirillum sp. UKPF54
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3349878	                    Noviherbaspirillum sp. ST 5-3
0.0014	18	0	0	0	0	0	18	0	0	0	0	0	G	1051898	                Actimicrobium
0.0014	18	0	0	0	0	0	18	0	0	0	0	0	G1	2624959	                  unclassified Actimicrobium
0.0014	18	18	0	0	0	0	18	18	0	0	0	0	S	3048606	                    Actimicrobium sp. CCC2.4
0.0006	8	0	0	0	0	0	8	0	0	0	0	0	G	202907	                Collimonas
0.0005	7	2	0	0	0	0	7	2	0	0	0	0	S	158899	                  Collimonas fungivorans
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S1	1005048	                    Collimonas fungivorans Ter331
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	279058	                  Collimonas arenae
0.0003	4	3	0	0	0	0	4	3	0	0	0	0	G	29580	                Janthinobacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2751478	                  Janthinobacterium rivuli
0.0894	1140	0	0	0	0	0	1140	0	0	0	0	0	O1	224471	              Burkholderiales genera incertae sedis
0.0648	827	0	0	0	0	0	827	0	0	0	0	0	G	92793	                Aquabacterium
0.0639	815	815	0	0	0	0	815	815	0	0	0	0	S	1296669	                  Aquabacterium olei
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	G1	2620789	                  unclassified Aquabacterium
0.0009	12	12	0	0	0	0	12	12	0	0	0	0	S	2898431	                    Aquabacterium sp. J223
0.0239	305	0	0	0	0	0	305	0	0	0	0	0	G	1597779	                Eleftheria
0.0239	305	305	0	0	0	0	305	305	0	0	0	0	S	1597781	                  Eleftheria terrae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	212743	                Rhizobacter
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G1	2640088	                  unclassified Rhizobacter
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2753607	                    Rhizobacter sp. AJA081-3
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	114248	                Tepidimonas
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	307486	                  Tepidimonas taiwanensis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	54066	                Xylophilus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2697032	                  Xylophilus rhododendri
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	32012	                Thiomonas
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2625466	                  unclassified Thiomonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1050370	                    Thiomonas sp. X19
0.0051	65	15	0	0	0	0	65	15	0	0	0	0	F	506	              Alcaligenaceae
0.0018	23	12	0	0	0	0	23	12	0	0	0	0	G	222	                Achromobacter
0.0005	6	2	0	0	0	0	6	2	0	0	0	0	S	85698	                  Achromobacter xylosoxidans
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S1	762376	                    Achromobacter xylosoxidans A8
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1287736	                  Achromobacter aegrifaciens
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G1	2626865	                  unclassified Achromobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	217204	                  Achromobacter insolitus
0.0012	15	0	0	0	0	0	15	0	0	0	0	0	G	517	                Bordetella
0.0008	10	10	0	0	0	0	10	10	0	0	0	0	S	1331258	                  Bordetella pseudohinzii
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	463014	                  Bordetella flabilis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	103855	                  Bordetella hinzii
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	94624	                  Bordetella petrii
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	152267	                Pigmentiphaga
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G1	2626614	                  unclassified Pigmentiphaga
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	3081984	                    Pigmentiphaga sp. CHJ604
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2488560	                    Pigmentiphaga sp. H8
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1940612	                  Pigmentiphaga aceris
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	359336	                Castellaniella
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	S	75697	                  Castellaniella defragrans
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S1	1437824	                    Castellaniella defragrans 65Phen
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	290425	                Advenella
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	302406	                  Advenella mimigardefordensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1247726	                    Advenella mimigardefordensis DPN7
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1921582	                Orrella
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2163011	                  Orrella marina
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	507	                Alcaligenes
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	259357	                  unclassified Alcaligenes
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3366811	                    Alcaligenes sp. WGS1538
0.0193	246	225	0	0	0	0	246	225	0	0	0	0	O	206389	            Rhodocyclales
0.0012	15	1	0	0	0	0	15	1	0	0	0	0	F	2008795	              Azonexaceae
0.0011	14	0	0	0	0	0	14	0	0	0	0	0	G	88875	                Ferribacterium
0.0011	14	14	0	0	0	0	14	14	0	0	0	0	S	76259	                  Ferribacterium limneticum
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	F	2008794	              Zoogloeaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	2891323	                Pseudazoarcus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2067960	                  Pseudazoarcus pumilus
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	33057	                Thauera
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2609274	                  unclassified Thauera
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2897772	                    Thauera sp. WB-2
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	164330	                  Thauera aminoaromatica
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	12960	                Azoarcus
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2629479	                  unclassified Azoarcus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	748247	                    Azoarcus sp. KH32C
0.0017	22	0	0	0	0	0	22	0	0	0	0	0	O	32003	            Nitrosomonadales
0.0017	22	0	0	0	0	0	22	0	0	0	0	0	F	2008793	              Sterolibacteriaceae
0.0017	22	0	0	0	0	0	22	0	0	0	0	0	G	378210	                Methyloversatilis
0.0017	22	0	0	0	0	0	22	0	0	0	0	0	G1	2639971	                  unclassified Methyloversatilis
0.0017	22	22	0	0	0	0	22	22	0	0	0	0	S	1842540	                    Methyloversatilis sp. RAC08
0.0013	17	0	0	0	0	0	17	0	0	0	0	0	O	206351	            Neisseriales
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	F	481	              Neisseriaceae
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	59	                Vitreoscilla
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	63	                  Vitreoscilla filiformis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	482	                Neisseria
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	607711	                  Neisseria wadsworthii
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	F	2897177	              Chitinibacteraceae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	885864	                Jeongeupia
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G1	2619593	                  unclassified Jeongeupia
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1009682	                    Jeongeupia sp. HS-3
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1055692	                Chitinolyticbacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	682798	                  Chitinolyticbacter meiyuanensis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	585890	                Chitiniphilus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2981137	                  Chitiniphilus purpureus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	240411	                Chitinimonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2594795	                  Chitinimonas arctica
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	F	1499392	              Chromobacteriaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	535	                Chromobacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1778675	                  Chromobacterium rhizoryzae
